track_name,artist_name,track_popularity,track_duration_ms,explicit,artist_popularity,artist_followers,primary_genre,release_year,album_type,track_duration_min,popularity_category,true_hit,predicted_hit,similarity_to_popular_song
Wolves,Selena Gomez,76.0,197993.0,False,81.0,53260584.0,Unknown,2017,single,3.3,High,1,1,0.15612681631868275
Woman,Cat Power,36.0,290501.0,False,53.0,793083.0,Slowcore,2018,album,4.84,Medium,0,0,0.3702521428979793
Woman,Doja Cat,83.0,172626.0,True,86.0,34735147.0,Unknown,2021,album,2.88,High,1,1,0.12483903968305862
Woman Like Me,Adele,59.0,300247.0,False,83.0,66720643.0,Soft Pop,2021,album,5.0,Medium,0,1,0.2103634573701094
Woman Like Me (feat. Nicki Minaj),Little Mix,63.0,229720.0,True,71.0,12326751.0,Unknown,2018,album,3.83,High,0,0,0.17899643248155536
Womanizer,Britney Spears,79.0,224400.0,False,81.0,17773300.0,Pop,2008,album,3.74,High,1,1,0.11143140875974991
Won't Back Down,Eminem,57.0,265906.0,True,88.0,104517308.0,Rap,2010,album,4.43,Medium,0,1,0.20209265651741418
Wonder,Shawn Mendes,67.0,172692.0,False,81.0,45703163.0,Unknown,2020,album,2.88,High,1,1,0.15113064869518092
Wonder Woman,Miley Cyrus,48.0,185266.0,False,81.0,26564677.0,Unknown,2023,album,3.09,Medium,0,1,0.12326266160841108
Wondering,Olivia Rodrigo,54.0,225381.0,False,85.0,49083617.0,Unknown,2020,compilation,3.76,Medium,0,1,0.14669281249474062
"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,59.0,225381.0,False,85.0,49083617.0,Unknown,2019,single,3.76,Medium,0,1,0.14669281249474062
Wonderland,Taylor Swift,46.0,245560.0,False,100.0,145474103.0,Unknown,2014,album,4.09,Medium,0,1,0.24532321953065347
Wonderwall,Oasis,74.0,258906.0,False,80.0,12399445.0,Britpop,1995,album,4.32,High,1,1,0.12734132764169837
Wonderwall (Remastered),Oasis,2.0,258732.0,False,80.0,12392899.0,Britpop,1995,album,4.31,Low,0,1,0.12682686417708522
Wondrous Love,Bear McCreary,0.0,117466.0,False,59.0,241512.0,Celtic,2014,album,1.96,Low,0,0,0.3294460310213785
Wood,Taylor Swift,93.0,150517.0,True,100.0,145443567.0,Unknown,2025,album,2.51,High,1,1,0.24302037055184322
Work,Gang Starr,65.0,177666.0,True,62.0,1081830.0,East Coast Hip Hop,1998,album,2.96,High,0,0,0.25877200608974965
Work,Iggy Azalea,58.0,223196.0,True,67.0,6619312.0,Unknown,2014,album,3.72,Medium,0,0,0.20605451355071117
Work,Rihanna,79.0,219320.0,True,90.0,68997177.0,Unknown,2016,album,3.66,High,1,1,0.16387322593304882
Work Out,J. Cole,79.0,235320.0,True,82.0,27069939.0,Rap,2011,album,3.92,High,1,1,0.13003182313618594
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,65.0,283693.0,True,68.0,4287336.0,Rap,2013,album,4.73,High,0,0,0.22207396407230418
Work Song,Hozier,74.0,229715.0,False,82.0,9114093.0,Unknown,2014,album,3.83,High,1,1,0.08408730547116872
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,79.0,214480.0,False,69.0,16221646.0,Unknown,2016,album,3.57,High,1,0,0.19893261141078766
World Is Yours (Lil Baby & Gunna),Gunna,49.0,157198.0,True,85.0,10342615.0,Melodic Rap,2018,album,2.62,Medium,0,1,0.07684428310194884
Worm Ride,Hans Zimmer,50.0,139806.0,False,77.0,4777574.0,Soundtrack,2024,album,2.33,Medium,0,1,0.12305038521012528
Worship,Ari Abdul,64.0,187773.0,False,66.0,755880.0,Dark R&B,2023,single,3.13,High,0,0,0.22571616278445591
Worth It (feat. Kid Ink),Fifth Harmony,77.0,224573.0,False,69.0,16220530.0,Unknown,2015,album,3.74,High,1,0,0.20101547337151343
Worthy,Megan Thee Stallion,43.0,139371.0,True,76.0,10892928.0,Unknown,2024,album,2.32,Medium,0,1,0.14372151134546746
Would I,Maggie Lindemann,38.0,173360.0,False,62.0,2046864.0,Unknown,2018,single,2.89,Medium,0,0,0.25314683171385033
Would I Lie To You?,Charles & Eddie,67.0,279600.0,False,52.0,41369.0,Unknown,1992,album,4.66,High,1,0,0.43649735020429953
Would? (2022 Remaster),Alice In Chains,77.0,206773.0,False,74.0,6243211.0,Grunge,1992,album,3.45,High,1,0,0.13439231524768208
Wow.,Post Malone,77.0,149546.0,True,85.0,47716988.0,Unknown,2019,album,2.49,High,1,1,0.15108599232750727
Wrapped In Plastic,Marilyn Manson,34.0,335160.0,True,71.0,4971141.0,Industrial Metal,1994,album,5.59,Medium,0,0,0.24196563394886894
Wrecking Ball,Miley Cyrus,80.0,221360.0,False,81.0,26558356.0,Unknown,2013,album,3.69,High,1,1,0.1274928433709664
Write This Down,George Strait,70.0,219600.0,False,72.0,5158411.0,Country,1999,album,3.66,High,1,0,0.15471430886939394
Wrong,Unlike Pluto,33.0,196173.0,False,57.0,398659.0,Unknown,2025,album,3.27,Medium,0,0,0.3217826446608562
Wrong Direction,Hailee Steinfeld,58.0,248986.0,False,66.0,8862427.0,Unknown,2020,single,4.15,Medium,0,0,0.22662606412102565
Wrong Floor,Cliff Martinez,34.0,91160.0,False,40.0,64972.0,Soundtrack,2011,compilation,1.52,Medium,0,0,0.5326288911504791
Wrong Ones (Feat. Tim McGraw),Post Malone,66.0,195822.0,True,86.0,47720209.0,Unknown,2024,album,3.26,High,0,1,0.13858948512445987
X,Nicky Jam,75.0,172854.0,False,81.0,20568367.0,Reggaeton,2019,album,2.88,High,1,1,0.11444425627821925
X (feat. Future),21 Savage,68.0,258880.0,True,84.0,23806936.0,Unknown,2016,album,4.31,High,1,1,0.13382958841140216
X (with 2 Chainz & Saudi),ScHoolboy Q,59.0,267426.0,True,72.0,5039779.0,Unknown,2018,album,4.46,Medium,0,0,0.17787712574563433
X (with KAROL G),Jonas Brothers,56.0,185277.0,False,75.0,7761454.0,Unknown,2020,single,3.09,Medium,0,1,0.12752624610022534
X-Training,Henry Jackman,31.0,266880.0,False,53.0,92243.0,Soundtrack,2011,album,4.45,Medium,0,0,0.402460429088759
XO,Beyoncé,67.0,215946.0,False,84.0,41176723.0,Unknown,2014,album,3.6,High,1,1,0.13661209455644002
XO / The Host,The Weeknd,49.0,444212.0,True,94.0,112995439.0,Unknown,2012,album,7.4,Medium,0,1,0.37553714983460446
XO Tour Llif3,Lil Uzi Vert,80.0,182706.0,True,82.0,19260805.0,Melodic Rap,2017,album,3.05,High,1,1,0.10394334170352537
Xanadu,Olivia Newton-John,60.0,208240.0,False,67.0,1791980.0,Unknown,1980,album,3.47,Medium,0,0,0.2040515974055945
Xiii,Mr.Kitty,39.0,214158.0,False,61.0,837146.0,Witch House,2014,album,3.57,Medium,0,0,0.27231371088678
Xu Shang-Chi,Joel P West,38.0,175768.0,False,31.0,7832.0,Soundtrack,2021,album,2.93,Medium,0,0,0.6481303965515783
Y La Amo (Instrumental),Santo & Johnny,43.0,129893.0,False,51.0,159177.0,Surf Rock,2011,compilation,2.16,Medium,0,0,0.40470053757712754
"YAC Alma Mater - From ""High School Musical: The Musical: The Series (Season 2)""/Nini Version",Olivia Rodrigo,30.0,59418.0,False,85.0,49083617.0,Unknown,2021,single,0.99,Low,0,1,0.22322819891417456
YAD,Vanna Rainelle,0.0,180793.0,True,57.0,90428.0,Dark R&B,2024,single,3.01,Low,0,0,0.35839747339612554
YKWIM?,Yot Club,77.0,212750.0,False,61.0,686397.0,Bedroom Pop,2019,single,3.55,High,1,0,0.2753452264971731
YOSEMITE,Travis Scott,77.0,150043.0,False,89.0,41119579.0,Rap,2018,album,2.5,High,1,1,0.14357289646526003
YOUTH,Troye Sivan,69.0,185194.0,False,72.0,9462835.0,Unknown,2015,album,3.09,High,1,0,0.15922103676385446
YUKON,Justin Bieber,86.0,163866.0,False,91.0,85034636.0,Unknown,2025,album,2.73,High,1,1,0.17799590655439776
Ya Layaly,Sherine,63.0,299258.0,False,66.0,9676780.0,Egyptian Pop,2014,album,4.99,High,0,0,0.2550241369998916
Ya Tabtab Wa Dallaa,Nancy Ajram,66.0,262240.0,False,62.0,3748353.0,Egyptian Pop,2006,album,4.37,High,0,0,0.2646738463080504
Yandel 150,Yandel,70.0,216148.0,True,76.0,8820592.0,Reggaeton,2023,album,3.6,High,1,1,0.1233213566662308
Yassi El Sayed,Nancy Ajram,28.0,260346.0,False,62.0,3751254.0,Egyptian Pop,2006,album,4.34,Low,0,0,0.2639265677334839
Yayo,Lana Del Rey,52.0,321053.0,False,88.0,51773650.0,Unknown,2012,album,5.35,Medium,0,1,0.21616160288655953
Yeah 3x,Chris Brown,34.0,241666.0,True,87.0,28311035.0,R&B,2011,album,4.03,Medium,0,1,0.12603461463507992
Yeah Boy,Kelsea Ballerini,54.0,194413.0,False,66.0,1337454.0,Country,2015,album,3.24,Medium,0,0,0.21633237247179601
Yeah! (feat. Lil Jon & Ludacris),USHER,85.0,250373.0,False,80.0,13749886.0,R&B,2004,album,4.17,High,1,1,0.12327403124312888
Year Zero,Ghost,57.0,350186.0,True,73.0,3771062.0,Metal,2013,album,5.84,Medium,0,0,0.2440260524023808
Yellow,Coldplay,90.0,266773.0,False,88.0,60804949.0,Unknown,2000,album,4.45,High,1,1,0.1777209007683539
Yellow Flicker Beat,Lorde,60.0,232506.0,False,80.0,10539134.0,Unknown,2014,single,3.88,Medium,0,1,0.10329001660821624
Yes I'm Changing,Tame Impala,75.0,270680.0,True,85.0,9523590.0,Neo-Psychedelic,2015,album,4.51,High,1,1,0.11261948937222292
Yes Indeed,Lil Baby,75.0,142273.0,True,84.0,21644763.0,Unknown,2018,album,2.37,High,1,1,0.12090561310854366
Yes!,Chad Brock,35.0,203173.0,False,29.0,47234.0,Unknown,2001,album,3.39,Medium,0,0,0.6239853707399483
"Yes, I Do...",Mikolai Stroinski,47.0,93529.0,False,52.0,23962.0,Medieval,2015,album,1.56,Medium,0,0,0.45814809238174364
Yesterday Is Here,Tom Waits,0.0,149000.0,False,57.0,1460772.0,Singer-Songwriter,1987,album,2.48,Low,0,0,0.30926784138172864
Yo No Soy Celoso,Bad Bunny,75.0,230704.0,True,95.0,102500980.0,Reggaeton,2022,album,3.85,High,1,1,0.20149821473632357
Yonaguni,Bad Bunny,78.0,206710.0,True,95.0,102500980.0,Reggaeton,2021,single,3.45,High,1,1,0.19663083325786213
Yonderer,Cj Hooper,37.0,208525.0,False,19.0,267.0,Unknown,2025,single,3.48,Medium,0,0,0.8472082974228274
Yosemite,Lana Del Rey,56.0,306205.0,False,88.0,51821190.0,Unknown,2021,album,5.1,Medium,0,1,0.20217815566145383
You,Ari Abdul,57.0,150000.0,False,66.0,754907.0,Dark R&B,2023,single,2.5,Medium,0,0,0.23264316679071614
You,Miley Cyrus,52.0,179426.0,False,81.0,26561582.0,Unknown,2023,album,2.99,Medium,0,1,0.12421223454853045
You,Radiohead,63.0,208666.0,False,85.0,13822540.0,Art Rock,1993,album,3.48,High,0,1,0.07724874196286977
You,Regard,69.0,233386.0,True,63.0,286728.0,Unknown,2021,single,3.89,High,1,0,0.2793255614186364
You,Swingin' Neckbreakers,10.0,176326.0,False,4.0,643.0,Garage Rock,1993,album,2.94,Low,0,0,0.9484298797208395
You & I,One Direction,79.0,237933.0,False,83.0,40275440.0,Unknown,2013,album,3.97,High,1,1,0.14642390176962755
You & Me,JENNIE,67.0,179164.0,False,81.0,12320084.0,K-Pop,2023,single,2.99,High,1,1,0.09137050181060348
You - Live,Miley Cyrus,0.0,181093.0,False,81.0,26564677.0,Unknown,2022,album,3.02,Low,0,1,0.12388180931989878
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift,56.0,220839.0,False,100.0,145443567.0,Unknown,2021,album,3.68,Medium,0,1,0.2388604056610478
You And Me,Lifehouse,75.0,195493.0,False,63.0,2146238.0,Post-Grunge,2005,album,3.26,High,1,0,0.241496188226631
You Are In Love,Taylor Swift,55.5,267106.0,False,100.0,145419944.0,Unknown,2014,album,4.45,Medium,0,1,0.2540808508274229
You Are In Love (Taylor's Version),Taylor Swift,69.0,267389.0,False,100.0,145443567.0,Unknown,2023,album,4.46,High,1,1,0.25436992443738055
You Are The Reason,Calum Scott,79.0,204326.0,False,73.0,6168229.0,Soft Pop,2018,album,3.41,High,1,0,0.14364302414927654
You Belong With Me,Taylor Swift,73.0,232120.0,False,100.0,145443567.0,Unknown,2008,album,3.87,High,1,1,0.24136156156309524
You Belong With Me (Taylor’s Version),Taylor Swift,82.0,231124.0,False,100.0,145396321.0,Unknown,2021,album,3.85,High,1,1,0.2410436798296754
You Da One,Rihanna,76.0,200013.0,True,90.0,69030894.0,Unknown,2011,album,3.33,High,1,1,0.16083629028827323
You Do the Talkin',Chris Young,40.0,179240.0,False,65.0,2918550.0,Country,2015,album,2.99,Medium,0,0,0.22108441520215555
You Don't,Anna Marx,43.0,141995.0,False,34.0,1693.0,Unknown,2025,single,2.37,Medium,0,0,0.671518977490537
You Don't Belong To Me,Thomas Day,40.0,212733.0,False,56.0,259120.0,Unknown,2023,album,3.55,Medium,0,0,0.34068425119131107
You Don't Care About Me,Shakira,24.0,221533.0,False,85.0,39777995.0,Latin Pop,2014,album,3.69,Low,0,1,0.13460134184458006
You Don’t Get Me High Anymore,Phantogram,53.0,219506.0,False,69.0,967413.0,Unknown,2016,album,3.66,Medium,0,0,0.19552380483754994
You Feel Like Magic,Charlie Peacock and Les Chanteuses,8.0,187392.0,False,5.0,221.0,Unknown,2019,album,3.12,Low,0,0,0.9683624188286295
You Get Me So High,The Neighbourhood,80.0,153000.0,False,83.0,21591569.0,Unknown,2018,album,2.55,High,1,1,0.11676481826659149
You Give Love A Bad Name,Bon Jovi,76.0,222706.0,False,78.0,15810313.0,Glam Metal,1986,album,3.71,High,1,1,0.12536704975976598
You Got Me,The Roots,67.0,259306.0,True,59.0,1494924.0,East Coast Hip Hop,1999,album,4.32,High,1,0,0.29565274962947247
You Keep Me Crawling,AURORA,41.0,179133.0,False,72.0,4694955.0,Norwegian Pop,2022,album,2.99,Medium,0,0,0.1519531403913187
You Know How We Do It,Ice Cube,77.0,232773.0,True,72.0,11064671.0,Gangster Rap,1993,album,3.88,High,1,0,0.16904192666852155
You Know You Like It,DJ Snake,74.0,247266.0,False,77.0,9281733.0,Unknown,2014,single,4.12,High,1,1,0.13110097776452298
You Know You're Right,Nirvana,69.0,217000.0,False,81.0,23391272.0,Grunge,2002,compilation,3.62,High,1,1,0.12045953486509042
You Left,shams,40.0,238400.0,False,22.0,227.0,Melodic Bass,2025,single,3.97,Medium,0,0,0.8303190257063224
You Make It Easy,JD & The Straight Chasers,39.0,124816.0,False,49.0,1874.0,Unknown,2025,album,2.08,Medium,0,0,0.5599551039636581
You Make It Easy,Jason Aldean,76.0,193226.0,False,74.0,7052478.0,Country,2018,album,3.22,High,1,0,0.13503480928781186
You Make Me Feel... (feat. Sabi),Cobra Starship,72.0,215693.0,False,58.0,520711.0,Unknown,2011,album,3.59,High,1,0,0.3086383035348368
You Make My Heart Go,Sad Puppy,53.0,126263.0,False,48.0,45292.0,Hypertechno,2024,single,2.1,Medium,0,0,0.46220628361388233
You Need Me Now? (feat. Sabrina Carpenter),girl in red,62.0,186377.0,True,73.0,8763286.0,Bedroom Pop,2024,album,3.11,High,0,0,0.14835386953880764
You Need To Calm Down,Taylor Swift,75.0,171360.0,False,100.0,145396321.0,Unknown,2019,album,2.86,High,1,1,0.2382368333088609
You Never Give Me Your Money - Remastered 2009,The Beatles,58.0,242973.0,False,82.0,30714318.0,Classic Rock,1969,album,4.05,Medium,0,1,0.1398215611512689
You Only Live Once,The Strokes,70.0,189226.0,False,75.0,6446735.0,Garage Rock,2006,album,3.15,High,1,1,0.12431396394240432
You Really Got Me,The Kinks,71.0,133933.0,False,62.0,2816087.0,Proto-Punk,1964,album,2.23,High,1,0,0.2620671915208111
You Right,Doja Cat,80.0,186173.0,True,86.0,34748949.0,Unknown,2021,album,3.1,High,1,1,0.12222940495816277
You Said You'd Grow Old With Me,Michael Schulte,58.0,224743.0,False,59.0,345962.0,Unknown,2012,album,3.75,Medium,0,0,0.30868701692505884
You Say,Lauren Daigle,74.0,274693.0,False,67.0,3134316.0,Christian,2018,album,4.58,High,1,0,0.22506161569689867
You Say Run,Yuki Hayashi,63.0,228746.0,False,58.0,165536.0,Anime,2016,album,3.81,High,0,0,0.3355989534444325
You Should Be Here,Cole Swindell,37.0,190173.0,False,64.0,2565032.0,Country,2022,compilation,3.17,Medium,0,0,0.23071341572403944
You Showed Me Love,Terry Parks,43.0,270884.0,False,24.0,26.0,Unknown,2025,album,4.51,Medium,0,0,0.8942539200046885
You To Me Are Everything,The Real Thing,0.0,209733.0,False,52.0,105762.0,Unknown,1999,album,3.5,Low,0,0,0.39730371401250786
You Want It Darker,Leonard Cohen,61.0,284373.0,False,63.0,3702045.0,Singer-Songwriter,2016,album,4.74,High,0,0,0.2662668334427432
You Were a Dream,Artemas,60.0,148053.0,False,74.0,1378935.0,Unknown,2023,single,2.47,Medium,0,0,0.15144755707235782
You for Me,Sigala,47.0,175435.0,False,64.0,1581221.0,Unknown,2023,album,2.92,Medium,0,0,0.2352835803282449
You should be sad,Halsey,68.0,205473.0,True,80.0,22392682.0,Unknown,2020,album,3.42,High,1,1,0.12119661311985305
You'll Be in My Heart,NIKI,83.0,241776.0,False,76.0,8642338.0,Indonesian R&B,2022,single,4.03,High,1,1,0.13425995507079103
You're Beautiful,James Blunt,75.0,209493.0,True,70.0,3298298.0,Unknown,2005,album,3.49,High,1,0,0.17112785695566088
You're Gloating,Carlos Rafael Rivera,0.0,66447.0,False,48.0,20272.0,Unknown,2020,album,1.11,Low,0,0,0.5044206302740384
You're Gorgeous,Babybird,29.0,222133.0,False,39.0,19186.0,Britpop,1996,single,3.7,Low,0,0,0.5557019842070657
You're Mine,Phantogram,49.0,171053.0,False,69.0,967620.0,Unknown,2016,album,2.85,Medium,0,0,0.19515229232252612
You're My Chocolate,Savages,38.0,323581.0,False,26.0,13493.0,Trip Hop,2016,album,5.39,Medium,0,0,0.6980821131882989
"You're On Your Own, Kid",Taylor Swift,69.5,194206.0,False,100.0,145396321.0,Unknown,2022,album,3.24,High,1,1,0.23643955650400747
You're Somebody Else,flora cash,67.0,219013.0,False,56.0,346992.0,Unknown,2020,album,3.65,High,1,0,0.3352684975985668
You're Still The One,Shania Twain,70.0,212200.0,False,70.0,3384921.0,Country,1997,album,3.54,High,1,0,0.17157581776403452
You're The One That I Want - From “Grease”,John Travolta,78.0,169840.0,False,64.0,220761.0,Musicals,1978,compilation,2.83,High,1,0,0.27520551905077234
You're so Vain,Marilyn Manson,37.0,242200.0,False,71.0,4968982.0,Industrial Metal,2012,album,4.04,Medium,0,0,0.172338053825903
You've Got Time,Regina Spektor,48.0,189480.0,False,59.0,1441574.0,Anti-Folk,2013,single,3.16,Medium,0,0,0.28414598650357387
You've Got to Stand for Something,Aaron Tippin,58.0,182280.0,False,49.0,669174.0,Classic Country,1991,album,3.04,Medium,0,0,0.39054044398111515
Young,The Chainsmokers,56.0,224773.0,False,80.0,21359561.0,Unknown,2017,album,3.75,Medium,0,1,0.12469090929033111
Young,Vacations,0.0,189160.0,False,68.0,1485869.0,Unknown,2016,single,3.15,Low,0,0,0.1956964500810259
Young & Dumb (feat. Simple Plan),Avril Lavigne,61.0,166776.0,False,76.0,12004691.0,Unknown,2025,single,2.78,High,0,1,0.13247171224951315
Young And Beautiful,Lana Del Rey,87.0,236053.0,False,88.0,51773650.0,Unknown,2013,single,3.93,High,1,1,0.1524315073539824
Young Dumb & Broke,Khalid,81.0,202546.0,False,82.0,16943442.0,Unknown,2017,album,3.38,High,1,1,0.09760281729152753
Young Folks,Peter Bjorn and John,77.0,276693.0,False,60.0,435132.0,Indie,2006,album,4.61,High,1,0,0.3105888475720642
"Young Love - from ""Little Women"" Soundtrack",Alexandre Desplat,38.0,94693.0,False,62.0,344438.0,Soundtrack,2019,album,1.58,Medium,0,0,0.3069031016824434
Young Metro,Future,68.0,205346.0,True,88.0,22675640.0,Rap,2024,album,3.42,High,1,1,0.10009975280537936
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,74.0,207333.0,True,80.0,15695279.0,G-Funk,2011,single,3.46,High,1,1,0.10694004990334346
Youngblood,5 Seconds of Summer,80.0,203417.0,False,75.0,10246277.0,Unknown,2018,album,3.39,High,1,1,0.13308093119685113
Younger And Hotter Than Me,Selena Gomez,53.0,189647.0,False,81.0,53263844.0,Unknown,2025,album,3.16,Medium,0,1,0.15618278912826808
Younger Now,Miley Cyrus,48.0,248773.0,False,81.0,26561582.0,Unknown,2017,album,4.15,Medium,0,1,0.14125117789228644
Youngest Daughter,Superheaven,74.0,249514.0,False,62.0,453018.0,Shoegaze,2013,album,4.16,High,1,0,0.281962748608037
Your Guilty Pleasure,Henry Verus,51.0,174149.0,True,45.0,77523.0,Dark R&B,2022,album,2.9,Medium,0,0,0.46742471026472904
Your Idol,Saja Boys,93.0,191537.0,False,80.0,2234812.0,Unknown,2025,album,3.19,High,1,1,0.07431108520965231
Your Love,The Outfield,75.0,221840.0,False,65.0,787399.0,Unknown,1998,compilation,3.7,High,1,0,0.23679809425673548
Your Love (9PM),ATB,72.0,150052.0,False,62.0,451208.0,Trance,2021,single,2.5,High,1,0,0.2788985044355344
Your Love Is King,Sade,63.0,219893.0,False,77.0,5106570.0,Unknown,1994,compilation,3.66,High,0,1,0.10684317293373011
Your Love Is My Drug,Kesha,78.0,187133.0,False,78.0,9154839.0,Unknown,2010,album,3.12,High,1,1,0.10355195906712178
Your Love Was A Gift,Mykki Blanco,19.0,260129.0,True,35.0,86563.0,Unknown,2022,album,4.34,Low,0,0,0.5626704546272762
Your Power,Billie Eilish,73.0,245896.0,False,90.0,118692183.0,Unknown,2021,album,4.1,High,1,1,0.2003131976702775
Yours,Post Malone,63.0,199438.0,False,85.0,47716988.0,Unknown,2024,album,3.32,High,0,1,0.13979091907478342
"Yours Truly, Austin Post",Post Malone,55.0,219146.0,True,85.0,47716988.0,Unknown,2016,album,3.65,Medium,0,1,0.14316715921938028
Youth feat. Khalid,Shawn Mendes,0.0,190866.0,False,81.0,45706269.0,Unknown,2018,album,3.18,Low,0,1,0.14865072964034498
You´re my Best - Pop,Samantha Lux,16.0,163959.0,False,4.0,423.0,Unknown,2025,single,2.73,Low,0,0,0.9598976157407795
You’re Losing Me (From The Vault),Taylor Swift,74.0,277831.0,False,100.0,145489371.0,Unknown,2023,single,4.63,High,1,1,0.25948426845121575
You’re Never Over,Eminem,50.0,305680.0,True,88.0,104517308.0,Rap,2010,album,5.09,Medium,0,1,0.22955475885719479
You’re Not Sorry (Taylor’s Version),Taylor Swift,61.0,261842.0,False,100.0,145396321.0,Unknown,2021,album,4.36,High,0,1,0.25162420996678714
Yummy,Justin Bieber,64.0,210426.0,False,91.0,85008100.0,Unknown,2020,single,3.51,High,0,1,0.17484547991766425
ZEN,JENNIE,70.0,201446.0,True,81.0,12337033.0,K-Pop,2025,album,3.36,High,1,1,0.08985586503013533
ZEZE (feat. Travis Scott & Offset),Kodak Black,63.5,228923.0,True,79.0,12472928.5,Unknown,2018,album,3.82,High,0,1,0.11337565575807011
ZITTI E BUONI,Måneskin,71.0,194786.0,True,76.0,10636129.0,Unknown,2021,compilation,3.25,High,1,1,0.12452358536864282
ZUMA HOUSE,Justin Bieber,59.0,83226.0,False,91.0,85008100.0,Unknown,2025,album,1.39,Medium,0,1,0.22441168162256117
Zaman El Kalam,Cairokee,36.0,210155.0,False,60.0,4294346.0,Egyptian Pop,2022,album,3.5,Medium,0,0,0.27092707573914426
Zanarkand (FINAL Fantasy X),Nobuo Uematsu,0.0,274680.0,False,59.0,354630.0,Soundtrack,2010,album,4.58,Low,0,0,0.32254457676630427
Zankyou Sanka (Demon Slayer Piano),Aleta,21.0,238320.0,False,28.0,2055.0,Anime,2021,single,3.97,Low,0,0,0.7131166232718277
Zoltraak,Evan Call,53.0,141453.0,False,58.0,78550.0,Anime,2024,album,2.36,Medium,0,0,0.3602688499863827
Zombie,Bad Wolves,3.0,254805.0,False,62.0,891423.0,Metal,2018,single,4.25,Low,0,0,0.27191068473292135
Zombie,Last Call,48.0,151021.0,False,49.0,2083.0,Unknown,2025,album,2.52,Medium,0,0,0.5515245604274955
Zombie,The Cranberries,33.5,307480.0,False,76.0,5402219.0,Unknown,2021,compilation,5.12,Medium,0,1,0.18297383216181679
Zombie,YUNGBLUD,69.0,246946.0,False,73.0,3204129.0,Unknown,2025,single,4.12,High,1,0,0.15558020944416906
Zombieboy,Lady Gaga,60.0,213337.0,False,88.0,42256604.0,Art Pop,2025,album,3.56,Medium,0,1,0.1343993512750768
Zoro vs Mihawk,Sonya Belousova,36.0,182253.0,False,49.0,35497.0,Soundtrack,2023,album,3.04,Medium,0,0,0.4524137034109958
[Solo-Leveling]SymphonicSuite-Lv.8,Sawano Hiroyuki,41.0,161160.0,False,65.0,728021.0,Anime,2024,single,2.69,Medium,0,0,0.23936668443357248
a dream is a wish your heart makes,Christina Perri,48.0,125253.0,False,71.0,4308713.0,Soft Pop,2019,album,2.09,Medium,0,0,0.18308232056268114
a dream is a wish your heart makes (sing-a-long),Christina Perri,37.0,125266.0,False,71.0,4307803.0,Soft Pop,2019,album,2.09,Medium,0,0,0.18308168980106232
a lot,21 Savage,78.0,288624.0,True,84.0,23799771.0,Unknown,2018,album,4.81,High,1,1,0.16033017574692368
a thousand years,Christina Perri,74.5,285120.0,False,71.0,4308258.0,Soft Pop,2011,compilation,4.75,High,1,0,0.19793075933701043
a thousand years (lullaby),Christina Perri,49.0,171253.0,False,71.0,4307803.0,Soft Pop,2019,album,2.85,Medium,0,0,0.1631076442146192
a thousand years (lullaby) [sing-a-long],Christina Perri,38.0,171280.0,False,71.0,4307803.0,Soft Pop,2019,album,2.85,Medium,0,0,0.1631076442146192
abcdefu,GAYLE,72.0,168601.0,True,58.0,668804.0,Unknown,2021,single,2.81,High,1,0,0.3050953032473845
abcdefu (HYPERTECHNO Remix),Ericovich,34.0,126394.0,True,41.0,11030.0,Nightcore,2023,single,2.11,Medium,0,0,0.5599337041269908
abuse me,Ex Habit,59.0,188511.0,False,59.0,130408.0,Dark R&B,2023,single,3.14,Medium,0,0,0.33070699359765887
act ii: date @ 8,4batz,63.0,113684.0,True,62.0,668950.0,Unknown,2023,single,1.89,High,0,0,0.28487915238381706
act ii: date @ 8 (feat. Drake) - remix,4batz,70.0,231338.0,True,62.0,669148.0,Unknown,2024,single,3.86,High,1,0,0.269549520075985
affection,BETWEEN FRIENDS,1.0,235225.0,False,61.0,324920.0,Unknown,2018,single,3.92,Low,0,0,0.29414501178689956
all I know (feat. Trippie Redd),mgk,56.0,129142.0,True,78.0,5642365.0,Unknown,2020,album,2.15,Medium,0,1,0.12540315947383862
all the good girls go to hell,Billie Eilish,72.0,168839.0,False,90.0,118728633.0,Unknown,2019,album,2.81,High,1,1,0.19197466613531702
all this time,Toby Mai,53.0,128850.0,True,50.0,73397.0,Dark R&B,2022,single,2.15,Medium,0,0,0.4318736469193173
all-american bitch,Olivia Rodrigo,67.5,165833.0,True,85.0,49075397.0,Unknown,2023,album,2.76,High,1,1,0.1458765529165379
and i'd go a thousand miles,Montell Fish,0.0,146000.0,False,72.0,2131649.0,Unknown,2022,single,2.43,Low,0,0,0.16466301292316657
angel dust,akira2k,47.0,109105.0,False,30.0,2899.0,Electroclash,2024,single,1.82,Medium,0,0,0.6927627326985271
angeldust,Lil Peep,62.0,111506.0,True,82.0,15689879.0,Emo Rap,2015,album,1.86,High,0,1,0.14141659053697272
